number_of_snps	CellType
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
2	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
2	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
2	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
2	CD8-positive_alpha-beta_T_cell-Corces2016
2	CD8-positive_alpha-beta_T_cell-Corces2016
2	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
2	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
2	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
2	CD8-positive_alpha-beta_T_cell-Corces2016
2	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
2	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
2	CD8-positive_alpha-beta_T_cell-Corces2016
2	CD8-positive_alpha-beta_T_cell-Corces2016
2	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
2	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
2	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
2	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
2	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
2	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
2	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
3	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
2	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
2	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
2	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
2	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
2	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
2	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
2	CD8-positive_alpha-beta_T_cell-Corces2016
2	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
2	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
2	CD8-positive_alpha-beta_T_cell-Corces2016
2	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
2	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
3	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
2	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
2	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
2	CD8-positive_alpha-beta_T_cell-Corces2016
2	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
2	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
2	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
2	CD8-positive_alpha-beta_T_cell-Corces2016
2	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
2	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
2	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
2	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
1	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	CD8-positive_alpha-beta_T_cell-Corces2016
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
3	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
1	Jurkat_anti-CD3_PMA_4hr-Engreitz
1	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
1	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
1	Jurkat_anti-CD3_PMA_4hr-Engreitz
1	Jurkat_anti-CD3_PMA_4hr-Engreitz
1	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
1	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
1	Jurkat_anti-CD3_PMA_4hr-Engreitz
1	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
2	Jurkat_anti-CD3_PMA_4hr-Engreitz
1	Jurkat_anti-CD3_PMA_4hr-Engreitz
1	Jurkat_anti-CD3_PMA_4hr-Engreitz
1	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
2	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
1	Jurkat_anti-CD3_PMA_4hr-Engreitz
2	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
2	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
1	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
1	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
1	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
1	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
1	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
1	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
2	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
1	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
1	Jurkat_anti-CD3_PMA_4hr-Engreitz
2	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
2	Jurkat_anti-CD3_PMA_4hr-Engreitz
1	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
1	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
2	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
1	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
1	Jurkat_anti-CD3_PMA_4hr-Engreitz
1	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
1	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
2	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
1	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
1	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
1	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
1	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
1	Jurkat_anti-CD3_PMA_4hr-Engreitz
1	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
1	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
1	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
2	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
1	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
1	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
1	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
2	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
1	Jurkat_anti-CD3_PMA_4hr-Engreitz
1	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
1	Jurkat_anti-CD3_PMA_4hr-Engreitz
0	Jurkat_anti-CD3_PMA_4hr-Engreitz
